,PMCID,sentence
5,PMC5662288," designator=""6409c53"">6409c53</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/SingleMoleculeAC/IFT-Dynamics"">https://github.com/SingleMoleculeAC/IFT-Dynamics</ext-link>
    "
6,PMC5662288,"<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/SingleMoleculeAC/IFT-Dynamics"">https://github.com/SingleMoleculeAC/IFT-Dynamics</ext-link>
        </element-citation>
      </ref>
      <ref id"
0,PMC5662290,"ynapse locations and connectivity can be found at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ceesem/Larva_development_structure_2017"">https://github.com/ceesem/Larva_development_structure_"
1,PMC5662290,"ext-link-type=""uri"" xlink:href=""https://github.com/ceesem/Larva_development_structure_2017"">https://github.com/ceesem/Larva_development_structure_2017</ext-link> (<xref rid=""bib45"" ref-type=""bibr"">Schneider"
2,PMC5662290,"eider-Mizell, 2017</xref>). A copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/Larva_development_structure_2017"">https://github.com/elifesciences-p"
3,PMC5662290,"xlink:href=""https://github.com/elifesciences-publications/Larva_development_structure_2017"">https://github.com/elifesciences-publications/Larva_development_structure_2017</ext-link>.</p>
        <p>Neurons "
4,PMC5662290,"r>2017</year>
          <data-title>larva_development_structure_2017</data-title>
          <source>Github</source>
          <version designator=""35c485c"">35c485c</version>
          <ext-link ext-link-typ"
5,PMC5662290," designator=""35c485c"">35c485c</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ceesem/larva_development_structure_2017"">https://github.com/ceesem/larva_development_structure_"
6,PMC5662290,"ext-link-type=""uri"" xlink:href=""https://github.com/ceesem/larva_development_structure_2017"">https://github.com/ceesem/larva_development_structure_2017</ext-link>
        </element-citation>
      </ref>
   "
7,PMC5662290,"n analysis, receptive field analysis, and error simulation. We have also posted analysis scripts on Github.</p>
      <disp-quote content-type=""editor-comment"">
        <p>3) The figures need some rethinkin"
0,PMC5663477,"k>). All simulation codes are available online at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_im"
1,PMC5663477,"t-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_imbalances</ext-link>&#xA0;(copy archived at <ext-link ext-link-"
2,PMC5663477,"2017_imbalances</ext-link>&#xA0;(copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/ODonnelletal_2017_imbalances"">https://github.com/elifesciences-publi"
3,PMC5663477,"ri"" xlink:href=""https://github.com/elifesciences-publications/ODonnelletal_2017_imbalances"">https://github.com/elifesciences-publications/ODonnelletal_2017_imbalances</ext-link>), and the population trackin"
4,PMC5663477,"r"">O'Donnell et al., 2017</xref>) is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>."
5,PMC5663477,"xt-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>. (copy archived at <ext-link ext-link-type=""uri"" xli"
6,PMC5663477,"/PopulationTracking</ext-link>. (copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/PopulationTracking"">https://github.com/elifesciences-publications/Po"
7,PMC5663477,"nk-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/PopulationTracking"">https://github.com/elifesciences-publications/PopulationTracking</ext-link>)</p>
      </sec>
      <sec id=""s4-3"""
8,PMC5663477,"ng stochastic gradient descent (code available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_im"
9,PMC5663477,"t-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_imbalances</ext-link>). Briefly, the fitting procedure followed:"
10,PMC5663477,"ode for fitting the model to data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>."
11,PMC5663477,"xt-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>.</p>
        <p>The entropy/neuron generally decreas"
12,PMC5663477,"   <year>2017a</year>
          <article-title>PopulationTracking</article-title>
          <source>Github</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/Popula"
13,PMC5663477,"itle>
          <source>Github</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>
"
14,PMC5663477,"xt-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/PopulationTracking"">https://github.com/cianodonnell/PopulationTracking</ext-link>
          <date-in-citation>2c9eada</date-in-citatio"
15,PMC5663477,"017b</year>
          <article-title>ODonnelletal_2017_imbalances</article-title>
          <source>Github</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonne"
16,PMC5663477,"itle>
          <source>Github</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_im"
17,PMC5663477,"t-link-type=""uri"" xlink:href=""https://github.com/cianodonnell/ODonnelletal_2017_imbalances"">https://github.com/cianodonnell/ODonnelletal_2017_imbalances</ext-link>
          <date-in-citation>2383a26</date-"
18,PMC5663477,"downloaded. The model (microcircuit, logistic response model) should be made available via ModelDB, GitHub or other repository.</p>
      <p>The following comments from the four reviewers also need to be ad"
19,PMC5663477,"downloaded. The model (microcircuit, logistic response model) should be made available via ModelDB, GitHub or other repository.</p>
        <p>We agree that this is an important step. We have now put all th"
20,PMC5663477,"
        <p>We agree that this is an important step. We have now put all the code online at https://github.com/cianodonnell/ODonnelletal_2017_imbalances and have indicated so at the beginning of the Methods"
0,PMC5665646,";figure supplement 1</xref>). All code for the multinomial model and the BRT model are available on GitHub (<xref rid=""bib12"" ref-type=""bibr"">Dalrymple, 2017</xref>; a copy is available at <ext-link ext-lin"
1,PMC5665646,"r"">Dalrymple, 2017</xref>; a copy is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/MAF-NMFI"">https://github.com/elifesciences-publications/MAF-NMFI</ex"
2,PMC5665646,"ink ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/MAF-NMFI"">https://github.com/elifesciences-publications/MAF-NMFI</ext-link>).</p>
      </sec>
    </sec>
  </body>
  <back>"
3,PMC5665646,"on-group>
          <year>2017</year>
          <data-title>MAF-NMFI</data-title>
          <source>GitHub</source>
          <version designator=""585d9e2"">585d9e2</version>
          <ext-link ext-link-typ"
4,PMC5665646," designator=""585d9e2"">585d9e2</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/udalrymple/MAF-NMFI,v1.0"">https://github.com/udalrymple/MAF-NMFI, v1.0</ext-link>
        </ele"
5,PMC5665646,"     <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/udalrymple/MAF-NMFI,v1.0"">https://github.com/udalrymple/MAF-NMFI, v1.0</ext-link>
        </element-citation>
      </ref>
      <ref id=""bi"
6,PMC5665646,"elect the final model, either in Supplementary Materials or in a suitable online repository such as github. Major data sets used that are not already in the public domain should also be provided unless ther"
7,PMC5665646,"elect the final model, either in Supplementary Materials or in a suitable online repository such as github. Major data sets used that are not already in the public domain should also be provided unless ther"
8,PMC5665646,"or both the final multinomial model and the BRT covariate generation model are available at https://github.com/udalrymple/MAF-NMFI</p>
      <disp-quote content-type=""editor-comment"">
        <p>2) Extendin"
0,PMC5665648,"D tracking software are available for download at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/francois-a/llsmtools"">https://github.com/francois-a/llsmtools</ext-link> (<xref rid=""bib3"" ref-"
1,PMC5665648,"nload at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/francois-a/llsmtools"">https://github.com/francois-a/llsmtools</ext-link> (<xref rid=""bib3"" ref-type=""bibr"">Aguet et al., 2016</xref>). V"
0,PMC5673308,"M values were calculated by custom python script (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git"">https://github.com/ningchaozky/fpkm-calculate-"
1,PMC5673308,"-type=""uri"" xlink:href=""https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git"">https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git</ext-link>&#xA0;[<xref rid=""bib46"" ref-type=""bi"
2,PMC5673308,"-type=""bibr"">Ning, 2017</xref>]; copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/fpkm-calculate-from-bam-or-sam"">https://github.com/elifesciences-pub"
3,PMC5673308,""" xlink:href=""https://github.com/elifesciences-publications/fpkm-calculate-from-bam-or-sam"">https://github.com/elifesciences-publications/fpkm-calculate-from-bam-or-sam-.git</ext-link>)<xref rid=""bib46"" ref"
4,PMC5673308,"ear>2017</year>
          <data-title>Fpkm_calculate_from_bam_or_sam</data-title>
          <source>GitHub</source>
          <version designator=""4dfe7d510ecbec6dd9d572118484d7268b7bf25a"">4dfe7d510ecbec6dd"
5,PMC5673308,"bec6dd9d572118484d7268b7bf25a</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git"">https://github.com/ningchaozky/fpkm-calculate-"
6,PMC5673308,"-type=""uri"" xlink:href=""https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git"">https://github.com/ningchaozky/fpkm-calculate-from-bam-or-sam-.git</ext-link>
        </element-citation>
      </"
0,PMC5675596,"""bibr"">Gala et al., 2017</xref>; copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/BoutonAnalyzer).."">https://github.com/elifesciences-publications/Bou"
1,PMC5675596,"ink-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/BoutonAnalyzer).."">https://github.com/elifesciences-publications/BoutonAnalyzer</ext-link>), was used to optimize the traces, generat"
2,PMC5675596,"ad and Knott, 2017</xref>). A copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/NeuroMorph"">https://github.com/elifesciences-publications/NeuroMorph"
3,PMC5675596,"k ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/NeuroMorph"">https://github.com/elifesciences-publications/NeuroMorph</ext-link>.</p>
      </sec>
      <sec id=""s4-9"">
      "
4,PMC5675596,"up>
          <year>2017</year>
          <data-title>BoutonAnalyzer</data-title>
          <source>GitHub</source>
          <version designator=""531a792"">531a792</version>
          <ext-link ext-link-typ"
5,PMC5675596," designator=""531a792"">531a792</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/neurogeometry/BoutonAnalyzer"">https://github.com/neurogeometry/BoutonAnalyzer</ext-link>
      "
6,PMC5675596," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/neurogeometry/BoutonAnalyzer"">https://github.com/neurogeometry/BoutonAnalyzer</ext-link>
        </element-citation>
      </ref>
      <ref id="
7,PMC5675596,"         <data-title>NeuroMorph/NeuroMorph_CenterLines_CrossSections</data-title>
          <source>GitHub</source>
          <version designator=""1b3da6e"">1b3da6e</version>
          <ext-link ext-link-typ"
8,PMC5675596," designator=""1b3da6e"">1b3da6e</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/NeuroMorph-EPFL/NeuroMorph/tree/master/NeuroMorph_CenterLines_CrossSections"">https://github.com"
9,PMC5675596,"s://github.com/NeuroMorph-EPFL/NeuroMorph/tree/master/NeuroMorph_CenterLines_CrossSections"">https://github.com/NeuroMorph-EPFL/NeuroMorph/tree/master/NeuroMorph_CenterLines_CrossSections</ext-link>
        "
10,PMC5675596,"ls related to EM methods and trace optimization. The source code of BoutonAnalyzer is now hosted on GitHub, and the version tagged v1.0 (commit number 531a792) is used in conjunction with the manuscript.</p"
0,PMC5679757,"opathology and aging. Code and additional files required to reproduce all analyses are available in Github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://git"
1,PMC5679757,"o reproduce all analyses are available in Github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>; <xref rid=""bi"
2,PMC5679757,"hub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>; <xref rid=""bib59"" ref-type=""bibr"">Miller, 2017</xref>; cop"
3,PMC5679757,"type=""bibr"">Miller, 2017</xref>; copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/agedbrain"">https://github.com/elifesciences-publications/agedbrain</"
4,PMC5679757,"nk ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/agedbrain"">https://github.com/elifesciences-publications/agedbrain</ext-link>).</p>
    </sec>
    <sec sec-type=""results"" id"
5,PMC5679757,";files required to reproduce all analyses and associated figure panels are available as part of the Github repository (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">"
6,PMC5679757,"s are available as part of the Github repository (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>; <xref rid=""bi"
7,PMC5679757,"ory (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>; <xref rid=""bib59"" ref-type=""bibr"">Miller, 2017</xref>; cop"
8,PMC5679757,"type=""bibr"">Miller, 2017</xref>; copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/agedbrain"">https://github.com/elifesciences-publications/agedbrain</"
9,PMC5679757,"nk ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/agedbrain"">https://github.com/elifesciences-publications/agedbrain</ext-link>). Raw RNA-Seq data (FASTQ) and the output files"
10,PMC5679757,"le>
          <source>Ea-Utils</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://githubcom/ExpressionAnalysis/ea-utils"">https://githubcom/ExpressionAnalysis/ea-utils</ext-link>
        </"
11,PMC5679757,"   <ext-link ext-link-type=""uri"" xlink:href=""https://githubcom/ExpressionAnalysis/ea-utils"">https://githubcom/ExpressionAnalysis/ea-utils</ext-link>
        </element-citation>
      </ref>
      <ref id=""b"
12,PMC5679757,"n-group>
          <year>2017</year>
          <data-title>agedbrain</data-title>
          <source>Github</source>
          <version designator=""02c2d07"">02c2d07</version>
          <ext-link ext-link-typ"
13,PMC5679757," designator=""02c2d07"">02c2d07</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>
        </elem"
14,PMC5679757,"     <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AllenInstitute/agedbrain"">https://github.com/AllenInstitute/agedbrain</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib"
15,PMC5679757, scripts used in getting there are essential. There is a note that code for figures is available on GitHub &#x2013; however I don't have a link for that and it's not clear it covers normalization. If so &#x
16,PMC5679757,"ode and tables used in their analysis, and as long as these are included with the publication or in GitHub. There is definite benefit in releasing this analysis, as it is reasonably performed and now well-d"
17,PMC5679757,"and address the issues with the dataset. As a condition of publication, the authors should set up a GitHub or similar code-deposit service and deposit all the analysis done for this study in a systematic ma"
18,PMC5679757,"quote>
      <p>We had originally intended to make all code available upon publication as part of a GitHub repository and mentioned this in the original text, but we recognize that we should have made it av"
19,PMC5679757, scripts used in getting there are essential. There is a note that code for figures is available on GitHub &#x2013; however I don't have a link for that and it's not clear it covers normalization. If so &#x
0,PMC5679758," Sachse, 2017</xref>).&#xA0;A copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/LocScale"">https://github.com/elifesciences-publications/LocScale</ex"
1,PMC5679758,"ink ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/LocScale"">https://github.com/elifesciences-publications/LocScale</ext-link>.</p>
      </sec>
      <sec id=""s4-2"">
        "
0,PMC5683757,"nt features is written in Matlab and available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hs13/BetaEvents"">https://github.com/hs13/BetaEvents</ext-link> (<xref rid=""bib42"" ref-type=""bib"
1,PMC5683757," available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hs13/BetaEvents"">https://github.com/hs13/BetaEvents</ext-link> (<xref rid=""bib42"" ref-type=""bibr"">Shin, 2017</xref>;&#xA0;copy&#xA0"
2,PMC5683757,"r"">Shin, 2017</xref>;&#xA0;copy&#xA0;available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/BetaEvents"">https://github.com/elifesciences-publications/BetaEvents"
3,PMC5683757,"k ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/BetaEvents"">https://github.com/elifesciences-publications/BetaEvents</ext-link>).&#xA0;&#x2018;Non-overlapping beta event&#x20"
4,PMC5683757,"     <data-title>
            <italic>BetaEvents</italic>
          </data-title>
          <source>GitHub</source>
          <version designator=""6a7f411"">6a7f411</version>
          <ext-link ext-link-typ"
5,PMC5683757," designator=""6a7f411"">6a7f411</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hs13/BetaEvents"">https://github.com/hs13/BetaEvents</ext-link>
        </element-citation>
    "
6,PMC5683757,"on>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hs13/BetaEvents"">https://github.com/hs13/BetaEvents</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib43"">
    "
0,PMC5690287,"     <td rowspan=""1"" colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hartleys/QoRTs"">https://github.com/hartleys/QoRTs</ext-link>
              </td>
            </"
1,PMC5690287,"               <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hartleys/QoRTs"">https://github.com/hartleys/QoRTs</ext-link>
              </td>
            </tr>
            <tr>
              "
2,PMC5690287,"is paper</td>
              <td rowspan=""1"" colspan=""1""/>
              <td rowspan=""1"" colspan=""1"">github repository, <break/><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devst"
3,PMC5690287,"owspan=""1"" colspan=""1"">github repository, <break/><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link></td>
            <"
4,PMC5690287,"break/><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link></td>
            </tr>
            <tr>
              <td row"
5,PMC5690287,"an=""1"" colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard"">http://broadinstitute.github.io/picard</ext-link>
              </td>
              <td "
6,PMC5690287,"-link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard"">http://broadinstitute.github.io/picard</ext-link>
              </td>
              <td rowspan=""1"" colspan=""1"">RRID:<ext-link e"
7,PMC5690287,"the tools mentioned below. The code to reproduce all the plots in this paper can be downloaded from GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://githu"
8,PMC5690287,"lots in this paper can be downloaded from GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) (<xref rid=""bib10"
9,PMC5690287,"itHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) (<xref rid=""bib103"" ref-type=""bibr"">White, 2017</xref>).&#xA"
10,PMC5690287,""">White, 2017</xref>).&#xA0;A copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/zfs-devstages"">https://github.com/elifesciences-publications/zfs-dev"
11,PMC5690287,"xt-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/zfs-devstages"">https://github.com/elifesciences-publications/zfs-devstages</ext-link>.</p>
      </sec>
      <sec id=""s4-6"">
   "
12,PMC5690287,"l_go_terms.pl) from the topgo-wrapper repository (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/iansealy/topgo-wrapper"">https://github.com/iansealy/topgo-wrapper</ext-link>).</p>
      </sec>"
13,PMC5690287,"itory (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/iansealy/topgo-wrapper"">https://github.com/iansealy/topgo-wrapper</ext-link>).</p>
      </sec>
      <sec id=""s4-10"">
        <title>Unna"
14,PMC5690287," et al., 2009</xref>) using a custom Perl script (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) for the following"
15,PMC5690287,"cript (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) for the following species: <italic>Astyanax mexicanus</itali"
16,PMC5690287," et al., 2009</xref>) using a custom Perl script (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) filtering for one"
17,PMC5690287,"cript (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>) filtering for one-to-one relationships and ones where the la"
18,PMC5690287,"ltered using DeTCT&#x2019;s filter_output script (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/iansealy/DETCT/blob/master/script/filter_output.pl"">https://github.com/iansealy/DETCT/blob/mast"
19,PMC5690287,"pe=""uri"" xlink:href=""https://github.com/iansealy/DETCT/blob/master/script/filter_output.pl"">https://github.com/iansealy/DETCT/blob/master/script/filter_output.pl</ext-link>) in both its --strict and --stric"
20,PMC5690287,"lignments were removed with Picard (<ext-link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard"">http://broadinstitute.github.io/picard</ext-link>, v2.7.1, REMOVE_DUPLICATES&#xA0;=&#xA0"
21,PMC5690287,"-link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard"">http://broadinstitute.github.io/picard</ext-link>, v2.7.1, REMOVE_DUPLICATES&#xA0;=&#xA0;true READ_NAME_REGEX&#xA0;=&#xA0;null)."
22,PMC5690287,"ublisher-name>R package</publisher-name>
          <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/jdstorey/qvalue"">http://github.com/jdstorey/qvalue</ext-link>
        </element-citation>
     "
23,PMC5690287,"name>
          <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/jdstorey/qvalue"">http://github.com/jdstorey/qvalue</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib84"">
    "
24,PMC5690287,"7f0cf6176b1ef6ed2d83f"">ffe0ed9cd09e6e4fb4f7f0cf6176b1ef6ed2d83f</version>
          <publisher-name>GitHub</publisher-name>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zf"
25,PMC5690287,"<publisher-name>GitHub</publisher-name>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>
        </element-"
26,PMC5690287,"       <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/richysix/zfs-devstages"">https://github.com/richysix/zfs-devstages</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib10"
0,PMC5701793,"ed to calculate tetramer frequencies and create input files for ESOM</data-title>
          <source>Github</source>
          <version designator=""22e0571"">22e0571</version>
          <ext-link ext-link-typ"
1,PMC5701793," designator=""22e0571"">22e0571</version>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/tetramerFreqs/Binning"">https://github.com/tetramerFreqs/Binning</ext-link>
        </element-ci"
2,PMC5701793,"        <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/tetramerFreqs/Binning"">https://github.com/tetramerFreqs/Binning</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib4"">"
3,PMC5701793,"and manipulation utilities</data-title>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/vcflib/vcflib#vcflib"">https://github.com/vcflib/vcflib#vcflib</ext-link>
        </element-cita"
4,PMC5701793,"         <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/vcflib/vcflib#vcflib"">https://github.com/vcflib/vcflib#vcflib</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib24"">"
5,PMC5701793,"er trimming to FastQ files</data-title>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FelixKrueger/TrimGalore"">https://github.com/FelixKrueger/TrimGalore</ext-link>
        </elemen"
6,PMC5701793,"      <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FelixKrueger/TrimGalore"">https://github.com/FelixKrueger/TrimGalore</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib4"
0,PMC5703646,"f>).</p>
          <p>Source code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/qhtian/CaClean"">https://github.com/qhtian/CaClean</ext-link> published under a GPLv3 license (<"
1,PMC5703646,"s available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/qhtian/CaClean"">https://github.com/qhtian/CaClean</ext-link> published under a GPLv3 license (<xref rid=""bib41"" ref-type=""bibr"">Ti"
2,PMC5703646,"r"">Tian, 2017</xref>). A copy is archived at&#xA0;<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/CaCLEAN"">https://github.com/elifesciences-publications/CaCLEAN</ext-"
3,PMC5703646,"link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/CaCLEAN"">https://github.com/elifesciences-publications/CaCLEAN</ext-link>.</p>
        </sec>
      </sec>
    </sec>
    <"
4,PMC5703646,"aCLEAN</source>
          <version designator=""fb03b37"">fb03b37</version>
          <publisher-name>Github</publisher-name>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/qhtian/CaCL"
5,PMC5703646,"<publisher-name>Github</publisher-name>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/qhtian/CaCLEAN"">https://github.com/qhtian/CaCLEAN</ext-link>
        </element-citation>
      "
6,PMC5703646,"ame>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/qhtian/CaCLEAN"">https://github.com/qhtian/CaCLEAN</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib42"">
     "
0,PMC5705215,"A0;the&#xA0;&#x3B5;in our Bayesian&#xA0;algorithm.</p>
        <p>All code is publicly available on github at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TeamErlich/personal-identification-"
1,PMC5705215,"   <p>All code is publicly available on github at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TeamErlich/personal-identification-pipeline"">https://github.com/TeamErlich/personal-identificat"
2,PMC5705215,"link-type=""uri"" xlink:href=""https://github.com/TeamErlich/personal-identification-pipeline"">https://github.com/TeamErlich/personal-identification-pipeline</ext-link>&#xA0;(<xref rid=""bib14"" ref-type=""bibr"">"
3,PMC5705215,"bibr"">Erlich, 2017</xref>). A copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/personal-identification-pipeline"">https://github.com/elifesciences-p"
4,PMC5705215,"xlink:href=""https://github.com/elifesciences-publications/personal-identification-pipeline"">https://github.com/elifesciences-publications/personal-identification-pipeline</ext-link>.</p>
      </sec>
      "
