,PMCID,sentence
4,PMC5125569," NEURON (for the BS model) is freely available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nigroup/IF_extension"">https://github.com/nigroup/IF_extension</ext-link>.</p>
      <p>Below, w"
5,PMC5125569,"lable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nigroup/IF_extension"">https://github.com/nigroup/IF_extension</ext-link>.</p>
      <p>Below, we summarize our results on the obtained i"
0,PMC5130167,". Code for angicart software 2011. Available from: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/mnewberry/angicart"">github.com/mnewberry/angicart</ext-link>.</mixed-citation>
      </ref>
   "
1,PMC5130167,"11. Available from: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/mnewberry/angicart"">github.com/mnewberry/angicart</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1005223.ref044"
0,PMC5137872,"hose involved in degradation of chemical hazards. Our tools are released as open-source software on github at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/COL-IU/Graph2Pro"">https://github.co"
1,PMC5137872,"are released as open-source software on github at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/COL-IU/Graph2Pro"">https://github.com/COL-IU/Graph2Pro</ext-link>.</p>
      </abstract>
      <"
2,PMC5137872,"on github at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/COL-IU/Graph2Pro"">https://github.com/COL-IU/Graph2Pro</ext-link>.</p>
      </abstract>
      <abstract abstract-type=""summary"">
   "
3,PMC5137872,"e package is available as open source software at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/COL-IU/Graph2Pro"">https://github.com/COL-IU/Graph2Pro</ext-link>. In this study, we only consid"
4,PMC5137872," software at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/COL-IU/Graph2Pro"">https://github.com/COL-IU/Graph2Pro</ext-link>. In this study, we only consider the fully tryptic peptides in Grap"
0,PMC5140062,"ant data are within the paper and its Supporting Information files. The source code is available on Github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https:/"
1,PMC5140062,"on files. The source code is available on Github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https://github.com/mktranstrum/LimitsExptDesign</ext-link>.</meta"
2,PMC5140062," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https://github.com/mktranstrum/LimitsExptDesign</ext-link>.</meta-value>
        </custom-meta>
      </custom-met"
3,PMC5140062,"ant data are within the paper and its Supporting Information files. The source code is available on Github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https:/"
4,PMC5140062,"on files. The source code is available on Github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https://github.com/mktranstrum/LimitsExptDesign</ext-link>.</p>
 "
5,PMC5140062," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign"">https://github.com/mktranstrum/LimitsExptDesign</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type"
6,PMC5140062,"n in the supplement along with an sbml implementation of the mechanistic model and are available on github [<xref rid=""pcbi.1005227.ref060"" ref-type=""bibr"">60</xref>].</p>
        <p>All models were simulat"
7,PMC5140062,"mktranstrum/LimitsExptDesign: v1.0. Zenodo; 2016. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign/tree/1"">https://github.com/mktranstrum/LimitsExptDesign/tree/1</ex"
8,PMC5140062,"ink ext-link-type=""uri"" xlink:href=""https://github.com/mktranstrum/LimitsExptDesign/tree/1"">https://github.com/mktranstrum/LimitsExptDesign/tree/1</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pc"
0,PMC5145134,"Linux (Debian). The source code, including the latest development version, can be obtained from our GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/StochSS"">http://www.git"
1,PMC5145134,"n, can be obtained from our GitHub repository, <ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/StochSS"">http://www.github.com/StochSS</ext-link>, where bugs and feature requests can also be "
2,PMC5145134,"Hub repository, <ext-link ext-link-type=""uri"" xlink:href=""http://www.github.com/StochSS"">http://www.github.com/StochSS</ext-link>, where bugs and feature requests can also be reported.</p>
      <p>Future d"
0,PMC5161304,"a set of DNA sequences. This code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/matthuska/predict-nmi"">https://github.com/matthuska/predict-nmi</ext-link>, and is licensed und"
1,PMC5161304,"able at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/matthuska/predict-nmi"">https://github.com/matthuska/predict-nmi</ext-link>, and is licensed under the MIT open source license. These scri"
0,PMC5189931,"""pcbi.1005251.s001"">S1_Text.pdf</xref>. The code and files for recreating the model are uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://"
1,PMC5189931," for recreating the model are uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://github.com/varnerlab/Reduced_EMT_Model</ext-link>). If mor"
2,PMC5189931," (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://github.com/varnerlab/Reduced_EMT_Model</ext-link>). If more information is required, authors may be contac"
3,PMC5189931,"""pcbi.1005251.s001"">S1_Text.pdf</xref>. The code and files for recreating the model are uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://"
4,PMC5189931," for recreating the model are uploaded to GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://github.com/varnerlab/Reduced_EMT_Model</ext-link>). If mor"
5,PMC5189931," (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/varnerlab/Reduced_EMT_Model"">https://github.com/varnerlab/Reduced_EMT_Model</ext-link>). If more information is required, authors may be contac"
0,PMC5189946,"of this analysis was implemented using Matlab, and the code is available for download from a public GitHub repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/EmoryUniversityTheoreticalB"
1,PMC5189946,"able for download from a public GitHub repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/EmoryUniversityTheoreticalBiophysics/C.-elegans"">https://github.com/EmoryUniversityTheoreticalB"
2,PMC5189946,"-type=""uri"" xlink:href=""https://github.com/EmoryUniversityTheoreticalBiophysics/C.-elegans"">https://github.com/EmoryUniversityTheoreticalBiophysics/C.-elegans</ext-link>.</p>
      </sec>
      <sec id=""sec"
0,PMC5193331,"name>
          <meta-value>Codes are available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/florentmeyniel/MinimalTransitionProbsModel"">http://github.com/florentmeyniel/MinimalTransitionP"
1,PMC5193331,"xt-link-type=""uri"" xlink:href=""http://github.com/florentmeyniel/MinimalTransitionProbsModel"">http://github.com/florentmeyniel/MinimalTransitionProbsModel</ext-link></meta-value>
        </custom-meta>
     "
2,PMC5193331,"ailability</title>
      <p>Codes are available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/florentmeyniel/MinimalTransitionProbsModel"">http://github.com/florentmeyniel/MinimalTransitionP"
3,PMC5193331,"xt-link-type=""uri"" xlink:href=""http://github.com/florentmeyniel/MinimalTransitionProbsModel"">http://github.com/florentmeyniel/MinimalTransitionProbsModel</ext-link></p>
    </notes>
  </front>
  <body>
    "
4,PMC5193331," models to reproduce our simulations and figures: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/florentmeyniel/MinimalTransitionProbsModel"">https://github.com/florentmeyniel/MinimalTransition"
5,PMC5193331,"-link-type=""uri"" xlink:href=""https://github.com/florentmeyniel/MinimalTransitionProbsModel"">https://github.com/florentmeyniel/MinimalTransitionProbsModel</ext-link>. In particular the &#x201C;trees&#x201D; "
0,PMC5215831,"ool</title>
      <p>For long-term availability of your software, use suitable repositories such as github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>) or bi"
1,PMC5215831,"ftware, use suitable repositories such as github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>) or bitbucket (<ext-link ext-link-type=""uri"" xlink:href=""https:/"
2,PMC5215831," repositories such as github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com"">https://github.com</ext-link>) or bitbucket (<ext-link ext-link-type=""uri"" xlink:href=""https://bitbucket.com"">http"
3,PMC5215831,"n-names></name>, <etal>et al</etal>
<article-title>Ten Simple Rules for Taking Advantage of Git and GitHub</article-title>. <source>PLOS Computational Biology</source>. <year>2016</year>
<month>7</month>;<v"
0,PMC5224888,"hon (v 2.7.10) and all the code, preprocessed data-sets and generated plots are openly available in github under the GNU general public license version 3 in the following URL <ext-link ext-link-type=""uri"" x"
1,PMC5224888,"ral public license version 3 in the following URL <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/saezlab/yeast_phospho"">https://github.com/saezlab/yeast_phospho</ext-link>. All plotting was pe"
2,PMC5224888,"ing URL <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/saezlab/yeast_phospho"">https://github.com/saezlab/yeast_phospho</ext-link>. All plotting was performed using Python modules Matplotlib ve"
0,PMC5226718,"ed to replicate simulations are available through <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/andins/Multiple_choice_uncertain_option_ANN"">https://github.com/andins/Multiple_choice_uncertai"
1,PMC5226718,"link-type=""uri"" xlink:href=""https://github.com/andins/Multiple_choice_uncertain_option_ANN"">https://github.com/andins/Multiple_choice_uncertain_option_ANN</ext-link>.</meta-value>
        </custom-meta>
   "
2,PMC5226718,"ed to replicate simulations are available through <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/andins/Multiple_choice_uncertain_option_ANN"">https://github.com/andins/Multiple_choice_uncertai"
3,PMC5226718,"link-type=""uri"" xlink:href=""https://github.com/andins/Multiple_choice_uncertain_option_ANN"">https://github.com/andins/Multiple_choice_uncertain_option_ANN</ext-link>.</p>
    </notes>
  </front>
  <body>
  "
0,PMC5226817,"]. Code and scripts for analysis are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/michaelhabeck/isdhic"">https://github.com/michaelhabeck/isdhic</ext-link>.</p>
      </sec>
    "
1,PMC5226817,"lable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/michaelhabeck/isdhic"">https://github.com/michaelhabeck/isdhic</ext-link>.</p>
      </sec>
    </sec>
    <sec sec-type=""supplementary-m"
0,PMC5226833,"me>
          <meta-value>Data are available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS"">https://github.com/TBiophysG/VBDCMM/tree/mas"
1,PMC5226833,"ype=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS"">https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS</ext-link>.</meta-value>
        </custom-met"
2,PMC5226833,"lability</title>
      <p>Data are available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS"">https://github.com/TBiophysG/VBDCMM/tree/mas"
3,PMC5226833,"ype=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS"">https://github.com/TBiophysG/VBDCMM/tree/master/data/HDNA%20KINETICS</ext-link>.</p>
    </notes>
  </front>
  <bo"
4,PMC5226833,"stom code. VB-DCMM is freely available at &#x201C;<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM"">https://github.com/TBiophysG/VBDCMM</ext-link>&#x201D;</p>
      </sec>
    <"
5,PMC5226833,"e at &#x201C;<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TBiophysG/VBDCMM"">https://github.com/TBiophysG/VBDCMM</ext-link>&#x201D;</p>
      </sec>
    </sec>
    <sec id=""sec007"">
      <ti"
0,PMC5230747,"  <meta-value>All data are available at <ext-link ext-link-type=""uri"" xlink:href=""http://ericmjonas.github.io/neuroproc/"">http://ericmjonas.github.io/neuroproc/</ext-link>.</meta-value>
        </custom-met"
1,PMC5230747,"<ext-link ext-link-type=""uri"" xlink:href=""http://ericmjonas.github.io/neuroproc/"">http://ericmjonas.github.io/neuroproc/</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </arti"
2,PMC5230747,"tle>
      <p>All data are available at <ext-link ext-link-type=""uri"" xlink:href=""http://ericmjonas.github.io/neuroproc/"">http://ericmjonas.github.io/neuroproc/</ext-link>.</p>
    </notes>
  </front>
  <bo"
3,PMC5230747,"<ext-link ext-link-type=""uri"" xlink:href=""http://ericmjonas.github.io/neuroproc/"">http://ericmjonas.github.io/neuroproc/</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" id=""sec001"
0,PMC5241012,"simulation code are publicly available at the URL: <ext-link ext-link-type=""uri"" xlink:href=""http://GitHub.com/CreanzaLab/GameChangingInnovations"">GitHub.com/CreanzaLab/GameChangingInnovations</ext-link></m"
1,PMC5241012,"RL: <ext-link ext-link-type=""uri"" xlink:href=""http://GitHub.com/CreanzaLab/GameChangingInnovations"">GitHub.com/CreanzaLab/GameChangingInnovations</ext-link></meta-value>
        </custom-meta>
      </custo"
2,PMC5241012,"simulation code are publicly available at the URL: <ext-link ext-link-type=""uri"" xlink:href=""http://GitHub.com/CreanzaLab/GameChangingInnovations"">GitHub.com/CreanzaLab/GameChangingInnovations</ext-link></p"
3,PMC5241012,"RL: <ext-link ext-link-type=""uri"" xlink:href=""http://GitHub.com/CreanzaLab/GameChangingInnovations"">GitHub.com/CreanzaLab/GameChangingInnovations</ext-link></p>
    </notes>
  </front>
  <body>
    <sec sec"
0,PMC5245793,"d align=""center"" rowspan=""1"" colspan=""1""/>
              <td align=""center"" rowspan=""1"" colspan=""1"">Github</td>
              <td align=""center"" rowspan=""1"" colspan=""1"">
                <ext-link ext-link-t"
1,PMC5245793,"""center"" rowspan=""1"" colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>
              </td>
            </tr>
            <tr>
        "
2,PMC5245793,"colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>
              </td>
            </tr>
            <tr>
              <td align=""cent"
3,PMC5245793,"d align=""center"" rowspan=""1"" colspan=""1""/>
              <td align=""center"" rowspan=""1"" colspan=""1"">Github</td>
              <td align=""center"" rowspan=""1"" colspan=""1"">
                <ext-link ext-link-t"
4,PMC5245793,"""center"" rowspan=""1"" colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>
              </td>
            </tr>
            <tr>
        "
5,PMC5245793,"colspan=""1"">
                <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>
              </td>
            </tr>
            <tr>
              <td align=""cent"
6,PMC5245793,"   <td align=""center"" rowspan=""1"" colspan=""1"">Reproducibility and Open Science Working Group&#x2014;GitHub</td>
              <td align=""center"" rowspan=""1"" colspan=""1""><ext-link ext-link-type=""uri"" xlink:h"
7,PMC5245793," align=""center"" rowspan=""1"" colspan=""1""><ext-link ext-link-type=""uri"" xlink:href=""http://uwescience.github.io/reproducible/guidelines.html"">http://uwescience.github.io/reproducible/guidelines.html</ext-link"
8,PMC5245793,"-type=""uri"" xlink:href=""http://uwescience.github.io/reproducible/guidelines.html"">http://uwescience.github.io/reproducible/guidelines.html</ext-link>
<ext-link ext-link-type=""uri"" xlink:href=""https://github"
9,PMC5245793,"github.io/reproducible/guidelines.html</ext-link>
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/uwescience/reproducible"">https://github.com/uwescience/reproducible</ext-link></td>
           "
10,PMC5245793,"link>
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/uwescience/reproducible"">https://github.com/uwescience/reproducible</ext-link></td>
            </tr>
            <tr>
              <td al"
11,PMC5245793,"ttps://www.bioconductor.org/"">https://www.bioconductor.org/</ext-link>). Code can also be shared on Github with issue trackers for error detection.</p>
    </sec>
    <sec id=""sec003"">
      <title>Rule 2: "
12,PMC5245793,"are.com/"">https://figshare.com/</ext-link>) allows users to share data involving published figures. Github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com/</ext-link>) all"
13,PMC5245793,"o share data involving published figures. Github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com/</ext-link>) allows users to share code that is in development or publishe"
14,PMC5245793,"g published figures. Github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com/</ext-link>) allows users to share code that is in development or published. For code that is w"
15,PMC5245793,"R library, which can be deposited in CRAN or bioconductor. R libraries can be shared immediately on github without any code checking&#x2014;this is advisable for code that is still in development. However, "
16,PMC5245793,"rch, your data, and your code. Communicate with them using various software social platforms&#x2014;Github, figshare, and so forth. Respond readily when users have questions and concerns. Attempt to follow "
0,PMC5249242,"ers than a network with a larger window size. See <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/KaimingHe/deep-residual-networks"">https://github.com/KaimingHe/deep-residual-networks</ext-link"
1,PMC5249242,"t-link ext-link-type=""uri"" xlink:href=""https://github.com/KaimingHe/deep-residual-networks"">https://github.com/KaimingHe/deep-residual-networks</ext-link> for some existing implementations of 2D residual ne"
0,PMC5256869,"ng the developed methods is available from <ext-link ext-link-type=""uri"" xlink:href=""http://ICB-DCM.github.io/AMICI/"">http://ICB-DCM.github.io/AMICI/</ext-link>.</p>
      </abstract>
      <funding-group>
"
1,PMC5256869,"able from <ext-link ext-link-type=""uri"" xlink:href=""http://ICB-DCM.github.io/AMICI/"">http://ICB-DCM.github.io/AMICI/</ext-link>.</p>
      </abstract>
      <funding-group>
        <award-group id=""award001"
2,PMC5256869,"ailed documentation can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""http://ICB-DCM.github.io/AMICI/"">http://ICB-DCM.github.io/AMICI/</ext-link>.</p>
      </sec>
    </sec>
    <sec sec-typ"
3,PMC5256869,"aded from <ext-link ext-link-type=""uri"" xlink:href=""http://ICB-DCM.github.io/AMICI/"">http://ICB-DCM.github.io/AMICI/</ext-link>.</p>
      </sec>
    </sec>
    <sec sec-type=""results"" id=""sec009"">
      <t"
0,PMC5257004,"nformation files. Raw data sets are available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/NicholasARossi/MarA-Multigene-Regulation"">https://github.com/NicholasARossi/MarA-Multigene-Regu"
1,PMC5257004,"xt-link-type=""uri"" xlink:href=""https://github.com/NicholasARossi/MarA-Multigene-Regulation"">https://github.com/NicholasARossi/MarA-Multigene-Regulation</ext-link>.</meta-value>
        </custom-meta>
      "
2,PMC5257004,"nformation files. Raw data sets are available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/NicholasARossi/MarA-Multigene-Regulation"">https://github.com/NicholasARossi/MarA-Multigene-Regu"
3,PMC5257004,"xt-link-type=""uri"" xlink:href=""https://github.com/NicholasARossi/MarA-Multigene-Regulation"">https://github.com/NicholasARossi/MarA-Multigene-Regulation</ext-link>.</p>
    </notes>
  </front>
  <body>
    <"
0,PMC5261565,"uding scripts for data download) is available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></meta-value>
        </c"
1,PMC5261565,"lable at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></meta-value>
        </custom-meta>
      </custom-meta-group>
 "
2,PMC5261565,"uding scripts for data download) is available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></p>
    </notes>
  </fro"
3,PMC5261565,"lable at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" i"
4,PMC5261565,"scripts for data download) is available at: <bold><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></bold></p>
        <p>EN"
5,PMC5261565,"at: <bold><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/dlampart/csrproject"">https://github.com/dlampart/csrproject</ext-link></bold></p>
        <p>ENCODE DHS peaks were downloaded from: <bo"
0,PMC5268412,"e>
          <meta-value>The code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/laurentperrinet/Khoei_2017_PLoSCB"">https://github.com/laurentperrinet/Khoei_2017_PLoSCB</ext-li"
1,PMC5268412,"-link ext-link-type=""uri"" xlink:href=""https://github.com/laurentperrinet/Khoei_2017_PLoSCB"">https://github.com/laurentperrinet/Khoei_2017_PLoSCB</ext-link>.</meta-value>
        </custom-meta>
      </custo"
2,PMC5268412,"ability</title>
      <p>The code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/laurentperrinet/Khoei_2017_PLoSCB"">https://github.com/laurentperrinet/Khoei_2017_PLoSCB</ext-li"
3,PMC5268412,"-link ext-link-type=""uri"" xlink:href=""https://github.com/laurentperrinet/Khoei_2017_PLoSCB"">https://github.com/laurentperrinet/Khoei_2017_PLoSCB</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec"
0,PMC5268647,"e obtained results, in the third party repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/devuci/3n.git"">https://github.com/devuci/3n.git</ext-link>.</meta-value>
        </custom-meta>"
1,PMC5268647,"arty repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/devuci/3n.git"">https://github.com/devuci/3n.git</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </"
2,PMC5268647,"e obtained results, in the third party repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/devuci/3n.git"">https://github.com/devuci/3n.git</ext-link>.</p>
    </notes>
  </front>
  <body"
3,PMC5268647,"arty repository <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/devuci/3n.git"">https://github.com/devuci/3n.git</ext-link>.</p>
    </notes>
  </front>
  <body>
    <disp-quote>
      <p>This i"
0,PMC5283755,"e model and make the large-scale analysis possible. The custom-made Python programs are provided on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/christiando/ssll_lib"">https://github."
1,PMC5283755,"stom-made Python programs are provided on GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/christiando/ssll_lib"">https://github.com/christiando/ssll_lib</ext-link>).</p>
      <sec id=""s"
2,PMC5283755," GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/christiando/ssll_lib"">https://github.com/christiando/ssll_lib</ext-link>).</p>
      <sec id=""sec003"">
        <title>The state-space an"
0,PMC5283767,"d &#x201C;rpart&#x201D;. The code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AndySouth/resistance"">https://github.com/AndySouth/resistance</ext-link> and on request. A user"
1,PMC5283767,"lable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/AndySouth/resistance"">https://github.com/AndySouth/resistance</ext-link> and on request. A user interface demonstrating the model is ava"
0,PMC5289608,"exts. The icTAIR algorithm can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/icTAIR"">https://github.com/icTAIR</ext-link>.</p>
      </abstract>
      <abstract abstract-ty"
1,PMC5289608,"can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/icTAIR"">https://github.com/icTAIR</ext-link>.</p>
      </abstract>
      <abstract abstract-type=""summary"">
        <titl"
2,PMC5289608,"mented as a R function and can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/icTAIR"">https://github.com/icTAIR</ext-link>.</p>
      </sec>
      <sec id=""sec014"">
        "
3,PMC5289608,"can be downloaded from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/icTAIR"">https://github.com/icTAIR</ext-link>.</p>
      </sec>
      <sec id=""sec014"">
        <title>Univariate survival "
0,PMC5289640,"is available as an R package, with vignettes, from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</meta-value>
        <"
1,PMC5289640,"ttes, from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>"
2,PMC5289640,"is available as an R package, with vignettes, from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</p>
    </notes>
  </f"
3,PMC5289640,"ttes, from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"""
4,PMC5289640,"bi.1005313.ref044"" ref-type=""bibr"">44</xref>] from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</p>
      <p>Single-ce"
5,PMC5289640,"ref>] from <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/edwardslee/alphabetr"">http://github.com/edwardslee/alphabetr</ext-link>.</p>
      <p>Single-cell technologies clearly allow the identi"
0,PMC5293201,"written Python package. The codes can be found at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/LoLab-VU/LogicalModel"">https://github.com/LoLab-VU/LogicalModel</ext-link>. Models that were us"
1,PMC5293201,"ound at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/LoLab-VU/LogicalModel"">https://github.com/LoLab-VU/LogicalModel</ext-link>. Models that were used for simulations are located in the same"
0,PMC5293273," we developed to implement the method of conditional moments, and which we made freely available on github. After the large results section we close with a discussion.</p>
      <fig id=""pcbi.1005329.g001"" "
1,PMC5293273,"l moments, is freely available as python code via <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/OliverPohl/Conditional-Moment-Method"">https://github.com/OliverPohl/Conditional-Moment-Method</"
2,PMC5293273,"nk ext-link-type=""uri"" xlink:href=""https://github.com/OliverPohl/Conditional-Moment-Method"">https://github.com/OliverPohl/Conditional-Moment-Method</ext-link>. It includes the calculation of the moments fro"
0,PMC5293285,"/web/packages/RADanalysis/</ext-link>) and Julia (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/DanielHoffmann32/RankAbundanceDistributions.jl"">https://github.com/DanielHoffmann32/RankAbundan"
1,PMC5293285,"k-type=""uri"" xlink:href=""https://github.com/DanielHoffmann32/RankAbundanceDistributions.jl"">https://github.com/DanielHoffmann32/RankAbundanceDistributions.jl</ext-link>).</p>
        </sec>
      </sec>
   "
2,PMC5293285,"f Julia package MultivariateStats, release 0.1.0 (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JuliaStats/MultivariateStats.jl"">https://github.com/JuliaStats/MultivariateStats.jl</ext-link>)"
3,PMC5293285,"xt-link ext-link-type=""uri"" xlink:href=""https://github.com/JuliaStats/MultivariateStats.jl"">https://github.com/JuliaStats/MultivariateStats.jl</ext-link>).</p>
        </sec>
        <sec id=""sec015"">
     "
4,PMC5293285,"ulia v0.4 package <italic>Distributions</italic> (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JuliaStats/Distributions.jl"">https://github.com/JuliaStats/Distributions.jl</ext-link>) and tes"
5,PMC5293285," (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JuliaStats/Distributions.jl"">https://github.com/JuliaStats/Distributions.jl</ext-link>) and tested for consistency by a one-sample Kolmogorov-S"
